kind,name,category,sub_category,prefix_str,layout_kind,checkLen,skipLen,version,ton_commit_hash,ton_file_path,ton_line_number,ton_function_name
tvm,MULRSHIFT#,arithmetic,div,A9B4,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,497,exec_mulshrmod
tvm,MULRSHIFTR#,arithmetic,div,A9B5,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,497,exec_mulshrmod
tvm,MULRSHIFTC#,arithmetic,div,A9B6,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,497,exec_mulshrmod
tvm,MULMODPOW2#,arithmetic,div,A9B8,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,497,exec_mulshrmod
tvm,MULMODPOW2R#,arithmetic,div,A9B9,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,497,exec_mulshrmod
tvm,MULMODPOW2C#,arithmetic,div,A9BA,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,497,exec_mulshrmod
tvm,MULRSHIFT#MOD,arithmetic,div,A9BC,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,497,exec_mulshrmod
tvm,MULRSHIFTR#MOD,arithmetic,div,A9BD,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,497,exec_mulshrmod
tvm,MULRSHIFTC#MOD,arithmetic,div,A9BE,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,497,exec_mulshrmod
tvm,LSHIFT#ADDDIVMOD,arithmetic,div,A9D0,fixed,16,24,4,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,595,exec_shldivmod
tvm,LSHIFT#ADDDIVMODR,arithmetic,div,A9D1,fixed,16,24,4,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,595,exec_shldivmod
tvm,LSHIFT#ADDDIVMODC,arithmetic,div,A9D2,fixed,16,24,4,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,595,exec_shldivmod
tvm,LSHIFT#DIV,arithmetic,div,A9D4,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,595,exec_shldivmod
tvm,LSHIFT#DIVR,arithmetic,div,A9D5,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,595,exec_shldivmod
tvm,LSHIFT#DIVC,arithmetic,div,A9D6,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,595,exec_shldivmod
tvm,LSHIFT#MOD,arithmetic,div,A9D8,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,595,exec_shldivmod
tvm,LSHIFT#MODR,arithmetic,div,A9D9,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,595,exec_shldivmod
tvm,LSHIFT#MODC,arithmetic,div,A9DA,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,595,exec_shldivmod
tvm,LSHIFT#DIVMOD,arithmetic,div,A9DC,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,595,exec_shldivmod
tvm,LSHIFT#DIVMODR,arithmetic,div,A9DD,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,595,exec_shldivmod
tvm,LSHIFT#DIVMODC,arithmetic,div,A9DE,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,595,exec_shldivmod
tvm,HASHEXT,crypto,crypto_common,F904,fixed,16,24,4,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,652,exec_hash_ext
tvm,HASHEXTR,crypto,crypto_common,F905,fixed,16,24,4,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,652,exec_hash_ext
tvm,HASHEXTA,crypto,crypto_common,F906,fixed,16,24,4,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,652,exec_hash_ext
tvm,HASHEXTAR,crypto,crypto_common,F907,fixed,16,24,4,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,652,exec_hash_ext
tvm,STREF,cell,cell_serialize,CC,simple,8,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,415,exec_store_ref
tvm,STREF_ALT,cell,cell_serialize,CF10,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,415,exec_store_ref
tvm,STSLICE,cell,cell_serialize,CE,simple,8,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,507,exec_store_slice
tvm,STSLICE_ALT,cell,cell_serialize,CF12,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,507,exec_store_slice
tvm,XCHG3,stack,,4,fixed,4,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,204,exec_xchg3
tvm,XCHG3_ALT,stack,,540,fixed,12,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,204,exec_xchg3
tvm,STI,cell,cell_serialize,CA,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,407,exec_store_int
tvm,STI_ALT,cell,cell_serialize,CF08,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,622,exec_store_int_fixed
tvm,STU,cell,cell_serialize,CB,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,407,exec_store_int
tvm,STU_ALT,cell,cell_serialize,CF09,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,622,exec_store_int_fixed
tvm,LDI,cell,cell_deserialize,D2,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,981,exec_load_int_fixed
tvm,LDI_ALT,cell,cell_deserialize,D708,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1102,exec_load_int_fixed2
tvm,LDU,cell,cell_deserialize,D3,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,981,exec_load_int_fixed
tvm,LDU_ALT,cell,cell_deserialize,D709,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1102,exec_load_int_fixed2
tvm,LDSLICE,cell,cell_deserialize,D6,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1084,exec_load_slice_fixed
tvm,LDSLICE_ALT,cell,cell_deserialize,D71C,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,1149,exec_load_slice_fixed2
tvm,LSHIFT_VAR,arithmetic,shift_logic,AC,simple,8,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,740,exec_lshift
tvm,LSHIFT,arithmetic,shift_logic,AA,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,722,exec_lshift_tinyint8
tvm,QLSHIFT_VAR,arithmetic,shift_logic,B7AC,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,740,exec_lshift
tvm,QLSHIFT,arithmetic,shift_logic,B7AA,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,722,exec_lshift_tinyint8
tvm,BCHKBITS_VAR,cell,cell_serialize,CF39,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,737,exec_builder_chk_bits_refs
tvm,BCHKBITS,cell,cell_serialize,CF38,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,723,exec_builder_chk_bits
tvm,BCHKBITSQ_VAR,cell,cell_serialize,CF3D,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,737,exec_builder_chk_bits_refs
tvm,BCHKBITSQ,cell,cell_serialize,CF3C,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,723,exec_builder_chk_bits
tvm,RSHIFT_VAR,arithmetic,shift_logic,AD,simple,8,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,749,exec_rshift
tvm,RSHIFT,arithmetic,shift_logic,AB,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,731,exec_rshift_tinyint8
tvm,RSHIFT_ALT,arithmetic,div,A924,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,336,exec_shrmod
tvm,QRSHIFT_VAR,arithmetic,shift_logic,B7AD,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,749,exec_rshift
tvm,QRSHIFT,arithmetic,shift_logic,B7AB,fixed,16,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,731,exec_rshift_tinyint8
tvm,QRSHIFT_ALT,arithmetic,div,B7A924,simple,24,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,336,exec_shrmod
tvm,CALLDICT,continuation,continuation_dict_jump,F0,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1092,exec_calldict_short
tvm,CALLDICT_LONG,continuation,continuation_dict_jump,3C4,fixed,10,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1099,exec_calldict
tvm,THROW_SHORT,exception,,3C8,fixed,10,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1130,exec_throw_fixed
tvm,THROW,exception,,1E58,fixed,13,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1130,exec_throw_fixed
tvm,THROWIF_SHORT,exception,,3C9,fixed,10,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1130,exec_throw_fixed
tvm,THROWIF,exception,,1E5A,fixed,13,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1130,exec_throw_fixed
tvm,THROWIFNOT_SHORT,exception,,3CA,fixed,10,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1130,exec_throw_fixed
tvm,THROWIFNOT,exception,,1E5C,fixed,13,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1130,exec_throw_fixed
tvm,PUSHINT_4,arithmetic,int_const,7,fixed,4,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,31,exec_push_tinyint4
tvm,PUSHINT_8,arithmetic,int_const,80,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,46,exec_push_tinyint8
tvm,PUSHINT_16,arithmetic,int_const,81,fixed,8,24,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,61,exec_push_smallint
tvm,PUSHINT_LONG,arithmetic,int_const,1040,ext-range,8,13,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/arithops.cpp,76,exec_push_int
tvm,XCHG_0I_LONG,stack,,11,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,52,exec_xchg0_l
tvm,XCHG_0I,stack,,2,fixed-range,4,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,43,exec_xchg0
tvm,XCHG_IJ,stack,,10,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,61,exec_xchg
tvm,XCHG_1I,stack,,12,fixed-range,4,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,83,exec_xchg1
tvm,DUMPSTK,debug,,FE00,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/debugops.cpp,71,exec_dump_stack
tvm,DEBUG,debug,,FE01,fixed-range,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/debugops.cpp,35,exec_dummy_debug
tvm,STRDUMP,debug,,FE14,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/debugops.cpp,108,exec_dump_string
tvm,DEBUG_1,debug,,FE15,fixed-range,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/debugops.cpp,35,exec_dummy_debug
tvm,DUMP,debug,,FE2,fixed,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/debugops.cpp,91,exec_dump_value
tvm,DEBUG_2,debug,,FE30,fixed-range,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/debugops.cpp,35,exec_dummy_debug
tvm,PUSHCTR,continuation,continuation_change,ED40,fixed-range,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,765,exec_push_ctr
tvm,PUSH,stack,,22,fixed-range,4,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,109,exec_push
tvm,PUSH_LONG,stack,,56,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,118,exec_push_l
tvm,POPCTR,continuation,continuation_change,ED50,fixed-range,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,794,exec_pop_ctr
tvm,POP,stack,,32,fixed-range,4,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,143,exec_pop
tvm,POP_LONG,stack,,57,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/stackops.cpp,152,exec_pop_l
tvm,CALLXARGS,continuation,continuation_jump,DB0,fixed,12,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,46,exec_callx_args_p
tvm,CALLXARGS_1,continuation,continuation_jump,DA,fixed,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,39,exec_callx_args
tvm,PUSHSLICE,cell,cell_const,8B,ext,8,12,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,117,exec_push_slice
tvm,PUSHSLICE_REFS,cell,cell_const,8C,ext,8,15,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,129,exec_push_slice_r
tvm,PUSHSLICE_LONG,cell,cell_const,23400,ext-range,8,18,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,147,exec_push_slice_r2
tvm,PUSHCONT,cell,cell_const,47,ext,7,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,165,exec_push_cont
tvm,PUSHCONT_SHORT,cell,cell_const,9,ext,4,8,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,204,exec_push_cont_simple
tvm,STSLICECONST,cell,cell_serialize,19F,ext,9,14,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,776,exec_store_const_slice
tvm,SETCP,codepage,,FF00,fixed-range,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1237,exec_set_cp
tvm,SETCPX,codepage,,FFF0,simple,16,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1243,exec_set_cp_any
tvm,SETCP_SHORT,codepage,,FFF1,fixed-range,8,16,,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/contops.cpp,1237,exec_set_cp
tvm,GETPARAMLONG,config,,F88100,fixed-range,16,24,11,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,158,exec_get_var_param_long
tvm,INMSGPARAMS,config,,F88111,simple,24,24,11,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,143,exec_get_param
tvm,GETPARAMLONG2,config,,F88112,fixed-range,16,24,11,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,158,exec_get_var_param_long
tvm,INMSG_BOUNCE,config,,F890,simple,16,16,11,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,164,exec_get_in_msg_param
tvm,INMSG_BOUNCED,config,,F891,simple,16,16,11,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,164,exec_get_in_msg_param
tvm,INMSG_SRC,config,,F892,simple,16,16,11,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,164,exec_get_in_msg_param
tvm,INMSG_FWDFEE,config,,F893,simple,16,16,11,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,164,exec_get_in_msg_param
tvm,INMSG_LT,config,,F894,simple,16,16,11,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,164,exec_get_in_msg_param
tvm,INMSG_UTIME,config,,F895,simple,16,16,11,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,164,exec_get_in_msg_param
tvm,INMSG_ORIGVALUE,config,,F896,simple,16,16,11,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,164,exec_get_in_msg_param
tvm,INMSG_VALUE,config,,F897,simple,16,16,11,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,164,exec_get_in_msg_param
tvm,INMSG_VALUEEXTRA,config,,F898,simple,16,16,11,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,164,exec_get_in_msg_param
tvm,INMSG_STATEINIT,config,,F899,simple,16,16,11,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,164,exec_get_in_msg_param
tvm,INMSGPARAM,config,,F89A,fixed-range,12,16,11,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,176,exec_get_var_in_msg_param
tvm,BTOS,cell,cell_deserialize,CF50,simple,16,16,12,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/cellops.cpp,767,exec_builder_to_slice
tvm,HASHBU,crypto,crypto_common,F916,simple,16,16,12,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,612,exec_compute_hash
tvm,LDSTDADDR,cell,cell_deserialize,FA48,simple,16,16,12,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,1568,exec_load_std_message_addr
tvm,LDSTDADDRQ,cell,cell_deserialize,FA49,simple,16,16,12,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,1568,exec_load_std_message_addr
tvm,LDOPTSTDADDR,cell,cell_deserialize,FA50,simple,16,16,12,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,1586,exec_load_opt_std_message_addr
tvm,LDOPTSTDADDRQ,cell,cell_deserialize,FA51,simple,16,16,12,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,1586,exec_load_opt_std_message_addr
tvm,STSTDADDR,cell,cell_deserialize,FA52,simple,16,16,12,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,1822,exec_store_std_address
tvm,STSTDADDRQ,cell,cell_deserialize,FA53,simple,16,16,12,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,1822,exec_store_std_address
tvm,STOPTSTDADDR,cell,cell_deserialize,FA54,simple,16,16,12,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,1850,exec_store_opt_std_address
tvm,STOPTSTDADDRQ,cell,cell_deserialize,FA55,simple,16,16,12,f58297f1b668c7b49e8b30b65062951ca7c18acc,crypto/vm/tonops.cpp,1850,exec_store_opt_std_address
fift,-ROT,stack,,,,,,,,,,
fift,-ROLL,stack,,,,,,,,,,
fift,FALSE,arithmetic,int_const,,,,,,,,,
fift,TRUE,arithmetic,int_const,,,,,,,,,
fift,ONE,arithmetic,int_const,,,,,,,,,
fift,TWO,arithmetic,int_const,,,,,,,,,
fift,TEN,arithmetic,int_const,,,,,,,,,
fift,FIRST,tuple,,,,,,,,,,
fift,SECOND,tuple,,,,,,,,,,
fift,THIRD,tuple,,,,,,,,,,
fift,PUSHROOT,continuation,continuation_change,,,,,,,,,
fift,POPROOT,continuation,continuation_change,,,,,,,,,
fift,SKIPOPTREF,dictionary,,,,,,,,,,
fift,LDOPTREF,dictionary,,,,,,,,,,
fift,PLDOPTREF,dictionary,,,,,,,,,,
fift,STOPTREF,dictionary,,,,,,,,,,
fift,PLDREF,cell,cell_deserialize,,,,,,,,,
fift,SETCONTMANY,continuation,continuation_change,,,,,,,,,
fift,LDVARUINT16,cell,cell_deserialize,,,,,,,,,
fift,STVARUINT16,cell,cell_serialize,,,,,,,,,
fift,NIL,tuple,,,,,,,,,,
fift,SINGLE,tuple,,,,,,,,,,
fift,PAIR,tuple,,,,,,,,,,
fift,TRIPLE,tuple,,,,,,,,,,
fift,CONS,tuple,,,,,,,,,,
fift,2ROT,stack,,,,,,,,,,
fift,ROT2,stack,,,,,,,,,,
fift,PUSHX,stack,,,,,,,,,,
fift,-ROLLX,stack,,,,,,,,,,
fift,NULL,tuple,,,,,,,,,,
fift,ZERO,arithmetic,int_const,,,,,,,,,
fift,CHKTUPLE,tuple,,,,,,,,,,
fift,SETFIRST,tuple,,,,,,,,,,
fift,SETSECOND,tuple,,,,,,,,,,
fift,SETTHIRD,tuple,,,,,,,,,,
fift,SETFIRSTQ,tuple,,,,,,,,,,
fift,SETSECONDQ,tuple,,,,,,,,,,
fift,SETTHIRDQ,tuple,,,,,,,,,,
fift,UNCONS,tuple,,,,,,,,,,
fift,UNPAIR,tuple,,,,,,,,,,
fift,CARQ,tuple,,,,,,,,,,
fift,CADR,tuple,,,,,,,,,,
fift,CDDR,tuple,,,,,,,,,,
fift,CADDR,tuple,,,,,,,,,,
fift,CDDDR,tuple,,,,,,,,,,
fift,FIRSTQ,tuple,,,,,,,,,,
fift,CDRQ,tuple,,,,,,,,,,
fift,SECONDQ,tuple,,,,,,,,,,
fift,COMMA,tuple,,,,,,,,,,
fift,INTSORT2,arithmetic,other_arith,,,,,,,,,
fift,BCONCAT,cell,cell_serialize,,,,,,,,,
fift,BCONCATQ,cell,cell_serialize,,,,,,,,,
fift,CALLX,continuation,continuation_jump,,,,,,,,,
fift,RETTRUE,continuation,continuation_jump,,,,,,,,,
fift,RETFALSE,continuation,continuation_jump,,,,,,,,,
fift,BRANCH,continuation,continuation_jump,,,,,,,,,
fift,COMPOSALT,continuation,continuation_change,,,,,,,,,
fift,COMPOS,continuation,continuation_change,,,,,,,,,
fift,ISZERO,arithmetic,int_cmp,,,,,,,,,
fift,ISNEG,arithmetic,int_cmp,,,,,,,,,
fift,ISNNEG,arithmetic,int_cmp,,,,,,,,,
fift,ISNPOS,arithmetic,int_cmp,,,,,,,,,
fift,ISPOS,arithmetic,int_cmp,,,,,,,,,
fift,LEQINT,arithmetic,int_cmp,,,,,,,,,
fift,GEQINT,arithmetic,int_cmp,,,,,,,,,
fift,ADDCONST,arithmetic,add_mul,,,,,,,,,
fift,SUBCONST,arithmetic,add_mul,,,,,,,,,
fift,SUBINT,arithmetic,add_mul,,,,,,,,,
fift,CHKBOOL,arithmetic,shift_logic,,,,,,,,,
fift,CHKBIT,arithmetic,shift_logic,,,,,,,,,
fift,STZERO,cell,cell_serialize,,,,,,,,,
fift,STONE,cell,cell_serialize,,,,,,,,,
fift,SLICE,cell,cell_const,,,,,,,,,
fift,CONT,cell,cell_const,,,,,,,,,
fift,CALL,continuation,continuation_dict_jump,,,,,,,,,
fift,JMP,continuation,continuation_dict_jump,,,,,,,,,
fift,PREPARE,continuation,continuation_dict_jump,,,,,,,,,
fift,INLINECALL,,,,,,,,,,,
fift,INLINECALLDICT,,,,,,,,,,,
fift,PFXDICTCONSTGETJMP,dictionary,,,,,,,,,,
fift,PUSHINT,arithmetic,int_const,,,,,,,,,
fift,INT,arithmetic,int_const,,,,,,,,,
fift,INTX,arithmetic,int_const,,,,,,,,,
fift,NEWDICT,tuple,,,,,,,,,,
fift,DICTEMPTY,tuple,,,,,,,,,,
fift,STDICTS,cell,cell_serialize,,,,,,,,,
fift,SETNUMARGS,continuation,continuation_change,,,,,,,,,
fift,BLESSNUMARGS,continuation,continuation_change,,,,,,,,,
fift,DUMPTOSFMT,debug,,,,,,,,,,
fift,LOGSTR,debug,,,,,,,,,,
fift,PRINTSTR,debug,,,,,,,,,,
fift,SAVEBOTH,continuation,continuation_change,,,,,,,,,
fift,SAVEALT,continuation,continuation_change,,,,,,,,,
fift,SAVE,continuation,continuation_change,,,,,,,,,
fift,SETCONT,continuation,continuation_change,,,,,,,,,
fift,POPCTRSAVE,continuation,continuation_change,,,,,,,,,
fift,HASHEXT_SHA256,crypto,crypto_common,,,,,,,,,
fift,HASHEXT_SHA512,crypto,crypto_common,,,,,,,,,
fift,HASHEXT_BLAKE2B,crypto,crypto_common,,,,,,,,,
fift,HASHEXT_KECCAK256,crypto,crypto_common,,,,,,,,,
fift,HASHEXT_KECCAK512,crypto,crypto_common,,,,,,,,,
fift,HASHEXTR_SHA256,crypto,crypto_common,,,,,,,,,
fift,HASHEXTR_SHA512,crypto,crypto_common,,,,,,,,,
fift,HASHEXTR_BLAKE2B,crypto,crypto_common,,,,,,,,,
fift,HASHEXTR_KECCAK256,crypto,crypto_common,,,,,,,,,
fift,HASHEXTR_KECCAK512,crypto,crypto_common,,,,,,,,,
fift,HASHEXTA_SHA256,crypto,crypto_common,,,,,,,,,
fift,HASHEXTA_SHA512,crypto,crypto_common,,,,,,,,,
fift,HASHEXTA_BLAKE2B,crypto,crypto_common,,,,,,,,,
fift,HASHEXTA_KECCAK256,crypto,crypto_common,,,,,,,,,
fift,HASHEXTA_KECCAK512,crypto,crypto_common,,,,,,,,,
fift,HASHEXTAR_SHA256,crypto,crypto_common,,,,,,,,,
fift,HASHEXTAR_SHA512,crypto,crypto_common,,,,,,,,,
fift,HASHEXTAR_BLAKE2B,crypto,crypto_common,,,,,,,,,
fift,HASHEXTAR_KECCAK256,crypto,crypto_common,,,,,,,,,
fift,HASHEXTAR_KECCAK512,crypto,crypto_common,,,,,,,,,
